N_simulacion,tipo,id_vuelo,origen,destino,minuto,retraso
19,llegada,FG034,F,G,641,0.0
19,llegada,HJ059,H,J,658,0.0
19,salida,DF005,D,F,682,
19,llegada,BD020,B,D,682,228.0
19,salida,IC017,I,C,684,
19,salida,CG026,C,G,694,
19,llegada,IC017,I,C,712,0.0
19,llegada,DF005,D,F,752,0.0
19,llegada,CG026,C,G,756,0.0
19,salida,HI031,H,I,777,
19,llegada,HI031,H,I,820,0.0
19,salida,GA038,G,A,825,
19,salida,BE035,B,E,836,
19,salida,ID008,I,D,837,
19,salida,CH010,C,H,840,
19,salida,JA029,J,A,841,
19,llegada,CH010,C,H,855,0.0
19,cola_espera,BE035,,E,859,
19,llegada,GA038,G,A,859,0.0
19,llegada,JA029,J,A,876,0.0
19,salida,DC000,D,C,886,
19,salida,ID033,I,D,900,
19,llegada,ID008,I,D,922,0.0
19,salida,AJ054,A,J,938,
19,salida,AF024,A,F,941,
19,llegada,DC000,D,C,956,0.0
19,salida,IG023,I,G,961,
19,salida,FD025,F,D,966,
19,llegada,AJ054,A,J,973,0.0
19,salida,CA001,C,A,981,
19,cola_espera,ID033,,D,985,
19,salida,HF007,H,F,986,
19,llegada,AF024,A,F,990,0.0
19,llegada,HF007,H,F,994,0.0
19,llegada,CA001,C,A,1021,0.0
19,salida,CJ048,C,J,1026,
19,llegada,IG023,I,G,1033,0.0
19,cola_espera,FD025,,D,1036,
19,salida,AH032,A,H,1038,
19,llegada,CJ048,C,J,1041,0.0
19,salida,EH052,E,H,1042,
19,llegada,CE036,C,E,1042,668.0
19,salida,HC037,H,C,1048,
19,llegada,HC037,H,C,1063,0.0
19,llegada,EH052,E,H,1076,0.0
19,llegada,AH032,A,H,1084,0.0
19,salida,JD043,J,D,1131,
19,salida,ED021,E,D,1176,
19,llegada,IE011,I,E,1176,652.0
19,cola_espera,JD043,,D,1205,
19,cola_espera,ED021,,D,1208,
19,salida,IF030,I,F,1236,
19,salida,AJ015,A,J,1237,
19,salida,DB051,D,B,1240,
19,llegada,ID033,I,D,1240,255.0
19,salida,AG003,A,G,1245,
19,salida,EA018,E,A,1268,
19,llegada,BE035,B,E,1268,409.0
19,llegada,AJ015,A,J,1272,0.0
19,llegada,IF030,I,F,1277,0.0
19,llegada,AG003,A,G,1279,0.0
19,llegada,DB051,D,B,1279,0.0
19,salida,AG039,A,G,1283,
19,salida,BC058,B,C,1286,
19,llegada,EA018,E,A,1310,0.0
19,llegada,AG039,A,G,1317,0.0
19,llegada,BC058,B,C,1320,0.0
19,salida,BF053,B,F,1323,
19,llegada,BF053,B,F,1361,0.0
19,salida,IH022,I,H,1388,
19,salida,CJ047,C,J,1388,
19,llegada,CJ047,C,J,1403,0.0
19,llegada,IH022,I,H,1431,0.0
20,salida,ED051,E,D,9,
20,llegada,ED051,E,D,41,0.0
20,salida,FG045,F,G,44,
20,salida,JC049,J,C,83,
20,salida,ED040,E,D,85,
20,llegada,JC049,J,C,98,0.0
20,salida,ED009,E,D,99,
20,salida,FG011,F,G,100,
20,llegada,FG045,F,G,110,0.0
20,llegada,ED040,E,D,117,0.0
20,salida,GB018,G,B,125,
20,cola_espera,ED009,,D,131,
20,llegada,GB018,G,B,154,0.0
20,salida,CJ034,C,J,160,
20,llegada,FG011,F,G,166,0.0
20,llegada,CJ034,C,J,175,0.0
20,salida,IJ007,I,J,211,
20,llegada,IJ007,I,J,226,0.0
20,salida,JI028,J,I,249,
20,salida,DA048,D,A,258,
20,llegada,ED009,E,D,258,127.0
20,llegada,JI028,J,I,264,0.0
20,salida,DG037,D,G,277,
20,llegada,DG037,D,G,297,0.0
20,llegada,DA048,D,A,308,0.0
20,salida,AJ010,A,J,317,
20,salida,JG003,J,G,339,
20,salida,JD056,J,D,352,
20,llegada,AJ010,A,J,352,0.0
20,salida,JG052,J,G,370,
20,llegada,JG003,J,G,402,0.0
20,salida,IE033,I,E,408,
20,llegada,JD056,J,D,426,0.0
20,llegada,JG052,J,G,433,0.0
20,salida,CF042,C,F,467,
20,llegada,IE033,I,E,472,0.0
20,salida,GA021,G,A,475,
20,llegada,CF042,C,F,481,0.0
20,llegada,GA021,G,A,509,0.0
20,salida,BJ016,B,J,542,
20,salida,GD000,G,D,553,
20,salida,FB014,F,B,566,
20,cola_espera,GD000,,D,573,
20,llegada,BJ016,B,J,578,0.0
20,salida,HJ044,H,J,596,
20,llegada,FB014,F,B,604,0.0
20,llegada,HJ044,H,J,625,0.0
20,salida,AJ036,A,J,636,
20,salida,JI050,J,I,639,
20,llegada,JI050,J,I,654,0.0
20,salida,JC059,J,C,657,
20,llegada,AJ036,A,J,671,0.0
20,llegada,JC059,J,C,672,0.0
20,salida,CB020,C,B,710,
20,salida,CE008,C,E,715,
20,salida,AI055,A,I,742,
20,llegada,CB020,C,B,744,0.0
20,llegada,CE008,C,E,758,0.0
20,llegada,AI055,A,I,782,0.0
20,salida,DI026,D,I,811,
20,llegada,GD000,G,D,811,238.0
20,salida,CJ023,C,J,821,
20,llegada,CJ023,C,J,836,0.0
20,salida,BF027,B,F,854,
20,salida,IH054,I,H,857,
20,salida,ID025,I,D,873,
20,salida,ED024,E,D,888,
20,llegada,BF027,B,F,892,0.0
20,llegada,DI026,D,I,896,0.0
20,llegada,IH054,I,H,900,0.0
20,salida,CA002,C,A,914,
20,cola_espera,ED024,,D,920,
20,salida,EI035,E,I,932,
20,salida,IG001,I,G,943,
20,salida,JC032,J,C,951,
20,llegada,CA002,C,A,954,0.0
20,cola_espera,ID025,,D,958,
20,salida,FD053,F,D,966,
20,llegada,JC032,J,C,966,0.0
20,salida,HJ038,H,J,994,
20,llegada,EI035,E,I,996,0.0
20,salida,JF012,J,F,1010,
20,salida,IE005,I,E,1011,
20,llegada,IG001,I,G,1015,0.0
20,llegada,HJ038,H,J,1023,0.0
20,salida,BJ015,B,J,1031,
20,cola_espera,FD053,,D,1036,
20,llegada,JF012,J,F,1037,0.0
20,llegada,BJ015,B,J,1067,0.0
20,llegada,IE005,I,E,1075,0.0
20,salida,JE058,J,E,1107,
20,salida,FD019,F,D,1138,
20,salida,BI013,B,I,1150,
20,llegada,JE058,J,E,1158,0.0
20,salida,DF043,D,F,1165,
20,llegada,ED024,E,D,1165,245.0
20,salida,HE006,H,E,1187,
20,llegada,BI013,B,I,1197,0.0
20,cola_espera,FD019,,D,1208,
20,salida,CA030,C,A,1216,
20,salida,FD046,F,D,1216,
20,salida,IJ031,I,J,1217,
20,salida,BH041,B,H,1217,
20,llegada,HE006,H,E,1221,0.0
20,llegada,IJ031,I,J,1232,0.0
20,salida,BD039,B,D,1234,
20,llegada,DF043,D,F,1235,0.0
20,llegada,BH041,B,H,1250,0.0
20,llegada,CA030,C,A,1256,0.0
20,salida,AI017,A,I,1269,
20,salida,IC022,I,C,1272,
20,cola_espera,BD039,,D,1273,
20,cola_espera,FD046,,D,1286,
20,salida,IH047,I,H,1297,
20,llegada,IC022,I,C,1300,0.0
20,salida,AJ029,A,J,1305,
20,salida,DI057,D,I,1309,
20,llegada,AI017,A,I,1309,0.0
20,llegada,ID025,I,D,1309,351.0
20,llegada,AJ029,A,J,1340,0.0
20,llegada,IH047,I,H,1340,0.0
20,llegada,DI057,D,I,1394,0.0
20,salida,CE004,C,E,1396,
20,cola_espera,CE004,,E,1439,
21,salida,JA023,J,A,1,
21,llegada,JA023,J,A,36,0.0
21,salida,DC010,D,C,44,
21,salida,HJ013,H,J,74,
21,llegada,HJ013,H,J,103,0.0
21,llegada,DC010,D,C,114,0.0
21,salida,AG018,A,G,117,
21,salida,FC047,F,C,146,
21,llegada,AG018,A,G,151,0.0
21,llegada,FC047,F,C,160,0.0
21,salida,HE057,H,E,164,
21,salida,BC008,B,C,192,
21,salida,BA028,B,A,197,
21,salida,AI042,A,I,198,
21,llegada,HE057,H,E,198,0.0
21,salida,AI030,A,I,199,
21,salida,BF006,B,F,202,
21,llegada,BA028,B,A,217,0.0
21,llegada,BC008,B,C,226,0.0
21,llegada,AI042,A,I,238,0.0
21,llegada,AI030,A,I,239,0.0
21,llegada,BF006,B,F,240,0.0
21,salida,GC002,G,C,245,
21,salida,GF000,G,F,267,
21,cola_espera,GC002,,C,307,
21,llegada,GF000,G,F,333,0.0
21,salida,ED050,E,D,388,
21,llegada,ED050,E,D,420,0.0
21,salida,HE054,H,E,426,
21,llegada,HE054,H,E,460,0.0
21,salida,CF033,C,F,497,
21,llegada,GC002,G,C,497,190.0
21,salida,GA035,G,A,500,
21,llegada,CF033,C,F,511,0.0
21,salida,GJ040,G,J,513,
21,salida,DA014,D,A,532,
21,llegada,GA035,G,A,534,0.0
21,salida,JA039,J,A,554,
21,salida,BI032,B,I,559,
21,salida,JF020,J,F,567,
21,llegada,GJ040,G,J,576,0.0
21,llegada,DA014,D,A,582,0.0
21,cola_espera,JA039,,A,589,
21,llegada,JF020,J,F,594,0.0
21,llegada,BI032,B,I,606,0.0
21,salida,GB043,G,B,607,
21,salida,GE009,G,E,612,
21,salida,HE003,H,E,627,
21,llegada,GB043,G,B,636,0.0
21,llegada,GE009,G,E,646,0.0
21,salida,AH044,A,H,660,
21,llegada,JA039,J,A,660,71.0
21,llegada,HE003,H,E,661,0.0
21,salida,CB025,C,B,671,
21,salida,HC005,H,C,679,
21,llegada,HC005,H,C,694,0.0
21,llegada,CB025,C,B,705,0.0
21,llegada,AH044,A,H,706,0.0
21,salida,GB052,G,B,744,
21,salida,CB055,C,B,747,
21,salida,FG029,F,G,755,
21,salida,CI007,C,I,761,
21,salida,HF011,H,F,764,
21,llegada,HF011,H,F,772,0.0
21,llegada,GB052,G,B,773,0.0
21,cola_espera,CB055,,B,781,
21,salida,GJ022,G,J,789,
21,llegada,CI007,C,I,789,0.0
21,salida,HD015,H,D,790,
21,salida,GB001,G,B,808,
21,salida,EB004,E,B,811,
21,salida,CF049,C,F,816,
21,llegada,FG029,F,G,821,0.0
21,salida,ID048,I,D,826,
21,llegada,CF049,C,F,830,0.0
21,cola_espera,EB004,,B,834,
21,cola_espera,GB001,,B,837,
21,salida,IG058,I,G,840,
21,llegada,GJ022,G,J,852,0.0
21,llegada,HD015,H,D,854,0.0
21,salida,CD059,C,D,858,
21,salida,DH021,D,H,886,
21,llegada,ID048,I,D,911,0.0
21,llegada,IG058,I,G,912,0.0
21,llegada,CD059,C,D,928,0.0
21,salida,JH026,J,H,940,
21,salida,JF017,J,F,946,
21,salida,GF019,G,F,946,
21,llegada,DH021,D,H,950,0.0
21,llegada,JH026,J,H,969,0.0
21,cola_espera,JF017,,F,973,
21,salida,CD036,C,D,980,
21,salida,DB024,D,B,981,
21,salida,HF053,H,F,989,
21,salida,GI056,G,I,995,
21,cola_espera,HF053,,F,997,
21,cola_espera,GF019,,F,1012,
21,salida,EH016,E,H,1016,
21,cola_espera,DB024,,B,1020,
21,llegada,EH016,E,H,1050,0.0
21,llegada,CD036,C,D,1050,0.0
21,llegada,GI056,G,I,1067,0.0
21,salida,EC038,E,C,1078,
21,salida,CD034,C,D,1090,
21,salida,EH051,E,H,1110,
21,salida,HD045,H,D,1112,
21,salida,ID012,I,D,1117,
21,llegada,EC038,E,C,1121,0.0
21,llegada,EH051,E,H,1144,0.0
21,salida,JF031,J,F,1157,
21,cola_espera,CD034,,D,1160,
21,cola_espera,HD045,,D,1176,
21,cola_espera,JF031,,F,1184,
21,cola_espera,ID012,,D,1202,
21,salida,AJ037,A,J,1215,
21,salida,HC046,H,C,1219,
21,llegada,HC046,H,C,1234,0.0
21,llegada,AJ037,A,J,1250,0.0
21,salida,CE027,C,E,1324,
21,salida,BF041,B,F,1330,
21,llegada,CB055,C,B,1330,549.0
21,llegada,CE027,C,E,1367,0.0
21,cola_espera,BF041,,F,1368,
22,salida,AB038,A,B,4,
22,salida,HD023,H,D,18,
22,llegada,AB038,A,B,24,0.0
22,salida,DG007,D,G,50,
22,llegada,DG007,D,G,70,0.0
22,llegada,HD023,H,D,82,0.0
22,salida,DH039,D,H,83,
22,salida,FD025,F,D,92,
22,salida,JA020,J,A,98,
22,salida,JE031,J,E,103,
22,salida,EG024,E,G,129,
22,llegada,JA020,J,A,133,0.0
22,salida,IJ033,I,J,138,
22,llegada,DH039,D,H,147,0.0
22,llegada,IJ033,I,J,153,0.0
22,llegada,JE031,J,E,154,0.0
22,salida,CA037,C,A,155,
22,llegada,FD025,F,D,162,0.0
22,llegada,EG024,E,G,163,0.0
22,llegada,CA037,C,A,195,0.0
22,salida,JD056,J,D,202,
22,salida,EI013,E,I,215,
22,salida,IB000,I,B,231,
22,salida,BE004,B,E,234,
22,salida,BF005,B,F,236,
22,llegada,BE004,B,E,257,0.0
22,llegada,BF005,B,F,274,0.0
22,llegada,JD056,J,D,276,0.0
22,llegada,IB000,I,B,278,0.0
22,llegada,EI013,E,I,279,0.0
22,salida,GA016,G,A,311,
22,salida,CJ012,C,J,323,
22,llegada,CJ012,C,J,338,0.0
22,llegada,GA016,G,A,345,0.0
22,salida,CH051,C,H,356,
22,llegada,CH051,C,H,371,0.0
22,salida,CE048,C,E,375,
22,salida,HB045,H,B,417,
22,salida,AC058,A,C,418,
22,llegada,CE048,C,E,418,0.0
22,llegada,HB045,H,B,450,0.0
22,llegada,AC058,A,C,458,0.0
22,salida,CI011,C,I,471,
22,llegada,CI011,C,I,499,0.0
22,salida,GF006,G,F,561,
22,salida,BA049,B,A,584,
22,llegada,BA049,B,A,604,0.0
22,salida,AH053,A,H,624,
22,llegada,GF006,G,F,627,0.0
22,salida,BE044,B,E,629,
22,llegada,BE044,B,E,652,0.0
22,llegada,AH053,A,H,670,0.0
22,salida,FD029,F,D,678,
22,salida,CE052,C,E,681,
22,salida,GJ027,G,J,700,
22,salida,HE043,H,E,721,
22,cola_espera,CE052,,E,724,
22,cola_espera,FD029,,D,748,
22,cola_espera,HE043,,E,755,
22,salida,FB054,F,B,759,
22,llegada,GJ027,G,J,763,0.0
22,salida,EH041,E,H,788,
22,llegada,CE052,C,E,788,64.0
22,salida,HI018,H,I,790,
22,llegada,FB054,F,B,797,0.0
22,salida,JI022,J,I,806,
22,llegada,JI022,J,I,821,0.0
22,llegada,EH041,E,H,822,0.0
22,llegada,HI018,H,I,833,0.0
22,salida,HJ032,H,J,854,
22,salida,EG015,E,G,866,
22,llegada,HE043,H,E,866,111.0
22,salida,IH001,I,H,877,
22,salida,FH042,F,H,879,
22,llegada,HJ032,H,J,883,0.0
22,llegada,FH042,F,H,887,0.0
22,salida,DI040,D,I,891,
22,llegada,FD029,F,D,891,143.0
22,llegada,EG015,E,G,900,0.0
22,salida,GJ030,G,J,914,
22,llegada,IH001,I,H,920,0.0
22,salida,DA008,D,A,947,
22,llegada,DI040,D,I,976,0.0
22,llegada,GJ030,G,J,977,0.0
22,llegada,DA008,D,A,997,0.0
22,salida,IJ019,I,J,1002,
22,salida,EH055,E,H,1006,
22,llegada,IJ019,I,J,1017,0.0
22,llegada,EH055,E,H,1040,0.0
22,salida,DC028,D,C,1079,
22,salida,DH017,D,H,1124,
22,llegada,DC028,D,C,1149,0.0
22,salida,EF002,E,F,1180,
22,llegada,DH017,D,H,1188,0.0
22,salida,EA014,E,A,1192,
22,salida,CJ010,C,J,1203,
22,llegada,CJ010,C,J,1218,0.0
22,llegada,EF002,E,F,1220,0.0
22,cola_espera,EA014,,A,1234,
22,salida,EB026,E,B,1249,
22,salida,CH050,C,H,1251,
22,salida,DG021,D,G,1252,
22,llegada,CH050,C,H,1266,0.0
22,llegada,DG021,D,G,1272,0.0
22,llegada,EB026,E,B,1272,0.0
22,salida,BE003,B,E,1281,
22,salida,GC034,G,C,1301,
22,llegada,BE003,B,E,1304,0.0
22,salida,HB009,H,B,1313,
22,salida,FI059,F,I,1332,
22,salida,GE057,G,E,1335,
22,salida,GJ047,G,J,1336,
22,salida,CE035,C,E,1342,
22,salida,AI036,A,I,1344,
22,llegada,EA014,E,A,1344,110.0
22,salida,AJ046,A,J,1346,
22,llegada,HB009,H,B,1346,0.0
22,llegada,GC034,G,C,1363,0.0
22,llegada,GE057,G,E,1369,0.0
22,llegada,FI059,F,I,1373,0.0
22,cola_espera,AJ046,,J,1381,
22,cola_espera,AI036,,I,1384,
22,llegada,CE035,C,E,1385,0.0
22,cola_espera,GJ047,,J,1399,
23,salida,EH040,E,H,7,
23,salida,DC016,D,C,11,
23,llegada,EH040,E,H,41,0.0
23,salida,BF007,B,F,46,
23,salida,ED059,E,D,59,
23,salida,FI010,F,I,61,
23,llegada,DC016,D,C,81,0.0
23,llegada,BF007,B,F,84,0.0
23,llegada,ED059,E,D,91,0.0
23,llegada,FI010,F,I,102,0.0
23,salida,BD058,B,D,108,
23,salida,ID047,I,D,110,
23,llegada,BD058,B,D,147,0.0
23,cola_espera,ID047,,D,195,
23,salida,FG017,F,G,263,
23,salida,EG054,E,G,280,
23,salida,BD012,B,D,298,
23,llegada,EG054,E,G,314,0.0
23,llegada,FG017,F,G,329,0.0
23,salida,DE029,D,E,335,
23,llegada,ID047,I,D,335,140.0
23,cola_espera,BD012,,D,337,
23,salida,BE046,B,E,351,
23,salida,EI052,E,I,360,
23,llegada,DE029,D,E,367,0.0
23,llegada,BE046,B,E,374,0.0
23,salida,EG038,E,G,388,
23,salida,EF028,E,F,413,
23,salida,IG000,I,G,414,
23,llegada,EG038,E,G,422,0.0
23,llegada,EI052,E,I,424,0.0
23,llegada,EF028,E,F,453,0.0
23,salida,AF027,A,F,463,
23,salida,FI057,F,I,475,
23,llegada,IG000,I,G,486,0.0
23,llegada,AF027,A,F,512,0.0
23,salida,AH013,A,H,513,
23,llegada,FI057,F,I,516,0.0
23,salida,IB022,I,B,532,
23,salida,CI033,C,I,542,
23,llegada,AH013,A,H,559,0.0
23,llegada,CI033,C,I,570,0.0
23,llegada,IB022,I,B,579,0.0
23,salida,AB051,A,B,598,
23,salida,HI039,H,I,601,
23,llegada,AB051,A,B,618,0.0
23,salida,HB035,H,B,620,
23,salida,FB055,F,B,621,
23,llegada,HI039,H,I,644,0.0
23,llegada,HB035,H,B,653,0.0
23,salida,AB023,A,B,655,
23,cola_espera,FB055,,B,659,
23,salida,CH021,C,H,672,
23,salida,IH053,I,H,675,
23,cola_espera,AB023,,B,675,
23,llegada,CH021,C,H,687,0.0
23,salida,EF041,E,F,695,
23,llegada,IH053,I,H,718,0.0
23,llegada,EF041,E,F,735,0.0
23,salida,HJ043,H,J,748,
23,salida,BF011,B,F,761,
23,llegada,FB055,F,B,761,102.0
23,salida,CD014,C,D,771,
23,llegada,HJ043,H,J,777,0.0
23,salida,FJ026,F,J,783,
23,llegada,BF011,B,F,799,0.0
23,llegada,FJ026,F,J,810,0.0
23,salida,BH004,B,H,831,
23,llegada,AB023,A,B,831,156.0
23,salida,FA008,F,A,834,
23,cola_espera,CD014,,D,841,
23,llegada,BH004,B,H,864,0.0
23,salida,EC018,E,C,870,
23,salida,IH050,I,H,874,
23,llegada,FA008,F,A,883,0.0
23,llegada,EC018,E,C,913,0.0
23,llegada,IH050,I,H,917,0.0
23,salida,AH025,A,H,923,
23,salida,EG045,E,G,964,
23,llegada,AH025,A,H,969,0.0
23,salida,FD001,F,D,978,
23,salida,AE024,A,E,992,
23,llegada,EG045,E,G,998,0.0
23,salida,AH031,A,H,1002,
23,salida,GB049,G,B,1033,
23,llegada,AE024,A,E,1034,0.0
23,llegada,AH031,A,H,1048,0.0
23,cola_espera,FD001,,D,1048,
23,salida,HA020,H,A,1059,
23,cola_espera,GB049,,B,1062,
23,salida,HD009,H,D,1083,
23,llegada,HA020,H,A,1105,0.0
23,salida,HC032,H,C,1115,
23,llegada,HC032,H,C,1130,0.0
23,cola_espera,HD009,,D,1147,
23,salida,AD015,A,D,1148,
23,salida,DJ006,D,J,1181,
23,llegada,BD012,B,D,1181,844.0
23,cola_espera,AD015,,D,1198,
23,salida,HD036,H,D,1199,
23,salida,EI019,E,I,1203,
23,salida,DE030,D,E,1227,
23,llegada,CD014,C,D,1227,386.0
23,salida,FG042,F,G,1231,
23,llegada,DJ006,D,J,1255,0.0
23,salida,FC037,F,C,1257,
23,llegada,DE030,D,E,1259,0.0
23,cola_espera,HD036,,D,1263,
23,llegada,EI019,E,I,1267,0.0
23,llegada,FC037,F,C,1271,0.0
23,salida,CD044,C,D,1280,
23,salida,EI048,E,I,1282,
23,salida,EH003,E,H,1290,
23,llegada,FG042,F,G,1297,0.0
23,salida,DJ005,D,J,1319,
23,llegada,FD001,F,D,1319,271.0
23,llegada,EH003,E,H,1324,0.0
23,salida,EJ056,E,J,1343,
23,llegada,EI048,E,I,1346,0.0
23,cola_espera,CD044,,D,1350,
23,salida,IH034,I,H,1370,
23,salida,JF002,J,F,1389,
23,llegada,DJ005,D,J,1393,0.0
23,llegada,EJ056,E,J,1394,0.0
23,llegada,IH034,I,H,1413,0.0
23,llegada,JF002,J,F,1416,0.0
24,salida,AF036,A,F,8,
24,salida,HE005,H,E,13,
24,llegada,HE005,H,E,47,0.0
24,salida,HD004,H,D,55,
24,llegada,AF036,A,F,57,0.0
24,salida,FG006,F,G,69,
24,salida,BI015,B,I,77,
24,llegada,HD004,H,D,119,0.0
24,salida,HE051,H,E,120,
24,llegada,BI015,B,I,124,0.0
24,salida,FI023,F,I,128,
24,llegada,FG006,F,G,135,0.0
24,salida,IB009,I,B,139,
24,salida,AC053,A,C,140,
24,salida,IJ029,I,J,150,
24,llegada,HE051,H,E,154,0.0
24,salida,GI003,G,I,157,
24,llegada,IJ029,I,J,165,0.0
24,salida,EJ040,E,J,166,
24,llegada,FI023,F,I,169,0.0
24,salida,CE014,C,E,171,
24,llegada,AC053,A,C,180,0.0
24,llegada,IB009,I,B,186,0.0
24,llegada,CE014,C,E,214,0.0
24,llegada,EJ040,E,J,217,0.0
24,llegada,GI003,G,I,229,0.0
24,salida,AC054,A,C,249,
24,salida,JA024,J,A,270,
24,salida,FG021,F,G,276,
24,salida,HG020,H,G,277,
24,salida,FC046,F,C,285,
24,llegada,AC054,A,C,289,0.0
24,llegada,FC046,F,C,299,0.0
24,llegada,JA024,J,A,305,0.0
24,llegada,HG020,H,G,337,0.0
24,llegada,FG021,F,G,342,0.0
24,salida,AB031,A,B,374,
24,salida,IJ034,I,J,387,
24,llegada,AB031,A,B,394,0.0
24,llegada,IJ034,I,J,402,0.0
24,salida,BD007,B,D,438,
24,salida,HA017,H,A,466,
24,salida,BJ048,B,J,471,
24,llegada,BD007,B,D,477,0.0
24,llegada,BJ048,B,J,507,0.0
24,llegada,HA017,H,A,512,0.0
24,salida,FE008,F,E,552,
24,salida,FC016,F,C,559,
24,cola_espera,FC016,,C,573,
24,llegada,FE008,F,E,592,0.0
24,salida,GI038,G,I,624,
24,salida,DC050,D,C,688,
24,salida,BH025,B,H,689,
24,salida,DC056,D,C,696,
24,llegada,GI038,G,I,696,0.0
24,salida,BE059,B,E,703,
24,salida,ID012,I,D,705,
24,salida,BH011,B,H,710,
24,llegada,BH025,B,H,722,0.0
24,salida,GH018,G,H,723,
24,cola_espera,BE059,,E,726,
24,salida,IF002,I,F,740,
24,llegada,BH011,B,H,743,0.0
24,cola_espera,DC050,,C,758,
24,cola_espera,DC056,,C,766,
24,llegada,IF002,I,F,781,0.0
24,llegada,GH018,G,H,783,0.0
24,salida,AJ045,A,J,790,
24,llegada,ID012,I,D,790,0.0
24,llegada,AJ045,A,J,825,0.0
24,salida,IC043,I,C,878,
24,salida,FH055,F,H,900,
24,cola_espera,IC043,,C,906,
24,llegada,FH055,F,H,908,0.0
24,salida,FH030,F,H,915,
24,llegada,FH030,F,H,923,0.0
24,salida,GI032,G,I,926,
24,salida,HD033,H,D,940,
24,salida,CF000,C,F,952,
24,llegada,FC016,F,C,952,379.0
24,llegada,CF000,C,F,966,0.0
24,salida,DE019,D,E,986,
24,llegada,GI032,G,I,998,0.0
24,llegada,HD033,H,D,1004,0.0
24,salida,BD027,B,D,1006,
24,cola_espera,DE019,,E,1018,
24,salida,FD039,F,D,1025,
24,llegada,BD027,B,D,1045,0.0
24,salida,JB028,J,B,1083,
24,cola_espera,FD039,,D,1095,
24,salida,JC052,J,C,1111,
24,salida,JI047,J,I,1113,
24,llegada,JB028,J,B,1119,0.0
24,cola_espera,JC052,,C,1126,
24,llegada,JI047,J,I,1128,0.0
24,salida,IF010,I,F,1161,
24,salida,IE041,I,E,1175,
24,salida,GF042,G,F,1185,
24,llegada,IF010,I,F,1202,0.0
24,salida,FC001,F,C,1217,
24,cola_espera,FC001,,C,1231,
24,cola_espera,IE041,,E,1239,
24,llegada,GF042,G,F,1251,0.0
24,salida,EG035,E,G,1276,
24,llegada,BE059,B,E,1276,550.0
24,salida,FA044,F,A,1287,
24,salida,GH037,G,H,1302,
24,llegada,EG035,E,G,1310,0.0
24,salida,HB049,H,B,1311,
24,salida,BC026,B,C,1335,
24,llegada,FA044,F,A,1336,0.0
24,salida,BD013,B,D,1340,
24,llegada,HB049,H,B,1344,0.0
24,salida,GB057,G,B,1347,
24,llegada,GH037,G,H,1362,0.0
24,cola_espera,BC026,,C,1369,
24,llegada,GB057,G,B,1376,0.0
24,cola_espera,BD013,,D,1379,
24,salida,BH058,B,H,1390,
24,salida,IJ022,I,J,1396,
24,llegada,IJ022,I,J,1411,0.0
24,llegada,BH058,B,H,1423,0.0
25,salida,IH051,I,H,14,
25,salida,GD053,G,D,40,
25,salida,GB014,G,B,44,
25,salida,DE028,D,E,45,
25,llegada,IH051,I,H,57,0.0
25,llegada,GD053,G,D,60,0.0
25,llegada,GB014,G,B,73,0.0
25,llegada,DE028,D,E,77,0.0
25,salida,GJ055,G,J,105,
25,salida,BG049,B,G,107,
25,salida,JI009,J,I,113,
25,llegada,JI009,J,I,128,0.0
25,llegada,BG049,B,G,136,0.0
25,salida,CA056,C,A,144,
25,salida,FI016,F,I,147,
25,llegada,GJ055,G,J,168,0.0
25,llegada,CA056,C,A,184,0.0
25,llegada,FI016,F,I,188,0.0
25,salida,CI040,C,I,288,
25,llegada,CI040,C,I,316,0.0
25,salida,CG059,C,G,317,
25,salida,ID012,I,D,333,
25,salida,HB023,H,B,337,
25,salida,DC026,D,C,357,
25,salida,GC019,G,C,362,
25,llegada,HB023,H,B,370,0.0
25,llegada,CG059,C,G,379,0.0
25,salida,HE007,H,E,400,
25,salida,IA030,I,A,417,
25,llegada,ID012,I,D,418,0.0
25,llegada,GC019,G,C,424,0.0
25,llegada,DC026,D,C,427,0.0
25,salida,HD002,H,D,434,
25,llegada,HE007,H,E,434,0.0
25,llegada,IA030,I,A,457,0.0
25,salida,HF052,H,F,458,
25,llegada,HF052,H,F,466,0.0
25,salida,EB045,E,B,492,
25,llegada,HD002,H,D,498,0.0
25,llegada,EB045,E,B,515,0.0
25,salida,IG004,I,G,522,
25,salida,EG029,E,G,526,
25,llegada,EG029,E,G,560,0.0
25,salida,GF041,G,F,569,
25,salida,EG044,E,G,578,
25,llegada,IG004,I,G,594,0.0
25,llegada,EG044,E,G,612,0.0
25,salida,IH025,I,H,624,
25,llegada,GF041,G,F,635,0.0
25,llegada,IH025,I,H,667,0.0
25,salida,GF031,G,F,688,
25,salida,AH010,A,H,711,
25,salida,AC036,A,C,730,
25,salida,BG017,B,G,750,
25,llegada,GF031,G,F,754,0.0
25,llegada,AH010,A,H,757,0.0
25,llegada,AC036,A,C,770,0.0
25,llegada,BG017,B,G,779,0.0
25,salida,HC050,H,C,807,
25,cola_espera,HC050,,C,822,
25,salida,FH042,F,H,824,
25,llegada,FH042,F,H,832,0.0
25,salida,AC058,A,C,857,
25,cola_espera,AC058,,C,897,
25,salida,IC021,I,C,916,
25,salida,GJ035,G,J,917,
25,salida,DF006,D,F,935,
25,cola_espera,IC021,,C,944,
25,salida,HG039,H,G,945,
25,salida,JI048,J,I,945,
