year,Aeropuerto_Origen,Aeropuerto_Destino,Pasajeros,Pasajeros_Km,Pasajeros2,Pasajeros_Km2,Textbox108,Textbox109,Textbox110,Textbox111
2024,AGP : Málaga,SDR : Santander,24.840,"21.091.787,31",2.129.806,"1.776.159.612,33",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,SLM : Salamanca,4,"2.316,00",2.129.806,"1.776.159.612,33",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,SPC : Palma (La),71,"114.439,58",2.129.806,"1.776.159.612,33",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,SVQ : Sevilla,235,"57.701,71",2.129.806,"1.776.159.612,33",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,TFN : Tenerife-Norte,123.541,"188.448.672,57",2.129.806,"1.776.159.612,33",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,TFS : Tenerife-Sur,20.059,"31.612.435,73",2.129.806,"1.776.159.612,33",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,TOJ : Madrid-Torrejón,,,2.129.806,"1.776.159.612,33",0,"0,00",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,VDE : Hierro (El),,,2.129.806,"1.776.159.612,33",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,VGO : Vigo,87,"70.083,20",2.129.806,"1.776.159.612,33",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,VIT : Vitoria,16.748,"13.392.561,83",2.129.806,"1.776.159.612,33",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,VLC : Valencia,84.293,"47.727.382,30",2.129.806,"1.776.159.612,33",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,VLL : Valladolid,1.881,"1.220.865,77",2.129.806,"1.776.159.612,33",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,XRY : Jerez de la Frontera,871,"204.600,50",2.129.806,"1.776.159.612,33",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,AGP : Málaga,ZAZ : Zaragoza,25,"18.156,39",2.129.806,"1.776.159.612,33",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,ABC : Albacete,,,1.284.335,"846.847.495,34",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,ACE : Lanzarote,11.511,"20.313.069,19",1.284.335,"846.847.495,34",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,AEI : Algeciras,,,1.284.335,"846.847.495,34",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,AGP : Málaga,184,"105.811,12",1.284.335,"846.847.495,34",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,ALC : Alicante,,,1.284.335,"846.847.495,34",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,BCN : Barcelona-El Prat,289.235,"129.041.732,15",1.284.335,"846.847.495,34",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,BIO : Bilbao,99.712,"71.012.008,57",1.284.335,"846.847.495,34",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,BJZ : Badajoz,35,"25.634,56",1.284.335,"846.847.495,34",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,EAS : San Sebastián,58,"39.425,82",1.284.335,"846.847.495,34",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,FUE : Fuerteventura,1.075,"1.955.241,90",1.284.335,"846.847.495,34",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,GMZ : Gomera (La),,,1.284.335,"846.847.495,34",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,GRO : Girona,267,"143.618,10",1.284.335,"846.847.495,34",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,GRX : Granada,4,"1.929,65",1.284.335,"846.847.495,34",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,HSK : Huesca,,,1.284.335,"846.847.495,34",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,IBZ : Ibiza,87.799,"16.358.149,49",1.284.335,"846.847.495,34",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,JCU : Ceuta,,,1.284.335,"846.847.495,34",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,LCG : Coruña (A),43,"44.013,58",1.284.335,"846.847.495,34",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,LEI : Almería,14,"5.692,41",1.284.335,"846.847.495,34",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,LEN : León,6,"4.759,34",1.284.335,"846.847.495,34",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,LPA : Gran Canaria,28.407,"55.947.731,88",1.284.335,"846.847.495,34",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,MAD : Madrid-Barajas,175.218,"90.038.194,83",1.284.335,"846.847.495,34",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,MAH : Menorca,7.530,"3.447.734,03",1.284.335,"846.847.495,34",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,MCV : Madrid-Cuatro Vientos,2,"1.048,41",1.284.335,"846.847.495,34",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,MJV : Murcia,,,1.284.335,"846.847.495,34",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,MLN : Melilla,,,1.284.335,"846.847.495,34",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,ODB : Córdoba,3,"1.421,39",1.284.335,"846.847.495,34",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,OVD : Asturias,43.331,"37.599.083,94",1.284.335,"846.847.495,34",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,PMI : Palma de Mallorca,245.949,"80.537.364,08",1.284.335,"846.847.495,34",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,PNA : Pamplona,19,"11.677,18",1.284.335,"846.847.495,34",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,QSA : Sabadell,2,"939,07",1.284.335,"846.847.495,34",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,REU : Reus,6,"2.441,79",1.284.335,"846.847.495,34",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,RGS : Burgos,4,"2.629,47",1.284.335,"846.847.495,34",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,RJL : Logroño,,,1.284.335,"846.847.495,34",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,RMU : Región de Murcia,78,"13.089,21",1.284.335,"846.847.495,34",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,SBO : Son Bonet,3,"1.208,57",1.284.335,"846.847.495,34",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,SCQ : Santiago,114.622,"115.063.207,86",1.284.335,"846.847.495,34",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,SDR : Santander,9.766,"7.450.338,69",1.284.335,"846.847.495,34",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,SLM : Salamanca,1,"682,24",1.284.335,"846.847.495,34",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,SPC : Palma (La),,,1.284.335,"846.847.495,34",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,SVQ : Sevilla,62.844,"41.844.944,99",1.284.335,"846.847.495,34",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,TFN : Tenerife-Norte,78.733,"157.362.529,65",1.284.335,"846.847.495,34",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,TFS : Tenerife-Sur,0,"0,00",1.284.335,"846.847.495,34",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,TOJ : Madrid-Torrejón,,,1.284.335,"846.847.495,34",0,"0,00",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,VDE : Hierro (El),,,1.284.335,"846.847.495,34",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,VGO : Vigo,1.011,"987.403,89",1.284.335,"846.847.495,34",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,VIT : Vitoria,26.326,"17.338.483,14",1.284.335,"846.847.495,34",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,VLC : Valencia,483,"118.001,10",1.284.335,"846.847.495,34",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,VLL : Valladolid,,,1.284.335,"846.847.495,34",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,XRY : Jerez de la Frontera,1,"701,07",1.284.335,"846.847.495,34",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,ALC : Alicante,ZAZ : Zaragoza,53,"25.552,98",1.284.335,"846.847.495,34",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,ABC : Albacete,3,"1.560,15",7.068.675,"5.522.711.606,21",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,ACE : Lanzarote,136.885,"283.033.598,30",7.068.675,"5.522.711.606,21",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,AEI : Algeciras,,,7.068.675,"5.522.711.606,21",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,AGP : Málaga,503.571,"433.902.750,44",7.068.675,"5.522.711.606,21",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,ALC : Alicante,293.436,"130.916.001,57",7.068.675,"5.522.711.606,21",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,BCN : Barcelona-El Prat,,,7.068.675,"5.522.711.606,21",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,BIO : Bilbao,352.745,"198.274.520,43",7.068.675,"5.522.711.606,21",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,BJZ : Badajoz,18.231,"16.360.647,52",7.068.675,"5.522.711.606,21",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,EAS : San Sebastián,68.937,"33.568.102,80",7.068.675,"5.522.711.606,21",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,FUE : Fuerteventura,84.419,"179.227.695,87",7.068.675,"5.522.711.606,21",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,GMZ : Gomera (La),,,7.068.675,"5.522.711.606,21",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,GRO : Girona,4,"756,80",7.068.675,"5.522.711.606,21",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,GRX : Granada,236.757,"182.167.904,58",7.068.675,"5.522.711.606,21",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,HSK : Huesca,10,"3.126,93",7.068.675,"5.522.711.606,21",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,IBZ : Ibiza,625.166,"232.845.509,71",7.068.675,"5.522.711.606,21",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,JCU : Ceuta,,,7.068.675,"5.522.711.606,21",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,LCG : Coruña (A),125.713,"123.730.724,69",7.068.675,"5.522.711.606,21",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,LEI : Almería,49.847,"36.226.325,19",7.068.675,"5.522.711.606,21",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,LEN : León,14.431,"10.818.128,38",7.068.675,"5.522.711.606,21",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,LPA : Gran Canaria,263.686,"598.118.459,67",7.068.675,"5.522.711.606,21",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,MAD : Madrid-Barajas,1.009.528,"584.045.619,98",7.068.675,"5.522.711.606,21",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,MAH : Menorca,460.026,"155.250.312,35",7.068.675,"5.522.711.606,21",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,MCV : Madrid-Cuatro Vientos,2,"1.197,87",7.068.675,"5.522.711.606,21",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,MJV : Murcia,,,7.068.675,"5.522.711.606,21",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,MLN : Melilla,4.881,"4.366.110,57",7.068.675,"5.522.711.606,21",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,ODB : Córdoba,14,"11.220,87",7.068.675,"5.522.711.606,21",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,OVD : Asturias,195.669,"153.887.779,29",7.068.675,"5.522.711.606,21",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,PMI : Palma de Mallorca,1.156.886,"343.700.857,04",7.068.675,"5.522.711.606,21",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,PNA : Pamplona,202,"89.476,80",7.068.675,"5.522.711.606,21",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,QSA : Sabadell,1,"119,63",7.068.675,"5.522.711.606,21",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,REU : Reus,8,"1.419,53",7.068.675,"5.522.711.606,21",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,RGS : Burgos,49,"28.471,77",7.068.675,"5.522.711.606,21",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,RJL : Logroño,18,"8.665,28",7.068.675,"5.522.711.606,21",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,RMU : Región de Murcia,15.237,"8.695.508,39",7.068.675,"5.522.711.606,21",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,SBO : Son Bonet,3,"872,92",7.068.675,"5.522.711.606,21",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,SCQ : Santiago,215.582,"212.978.122,15",7.068.675,"5.522.711.606,21",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,SDR : Santander,62.712,"39.767.198,53",7.068.675,"5.522.711.606,21",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,SLM : Salamanca,69,"50.431,28",7.068.675,"5.522.711.606,21",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,SPC : Palma (La),10.460,"24.732.908,85",7.068.675,"5.522.711.606,21",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,SVQ : Sevilla,553.883,"500.606.260,03",7.068.675,"5.522.711.606,21",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,TFN : Tenerife-Norte,314.017,"718.127.510,92",7.068.675,"5.522.711.606,21",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,TFS : Tenerife-Sur,35.831,"83.787.898,09",7.068.675,"5.522.711.606,21",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,TOJ : Madrid-Torrejón,,,7.068.675,"5.522.711.606,21",0,"0,00",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,VDE : Hierro (El),,,7.068.675,"5.522.711.606,21",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,VGO : Vigo,101.255,"99.959.662,65",7.068.675,"5.522.711.606,21",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,VIT : Vitoria,471,"246.289,58",7.068.675,"5.522.711.606,21",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,VLC : Valencia,13.996,"5.468.617,45",7.068.675,"5.522.711.606,21",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,VLL : Valladolid,35.775,"23.695.689,51",7.068.675,"5.522.711.606,21",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,XRY : Jerez de la Frontera,108.249,"104.004.007,60",7.068.675,"5.522.711.606,21",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,BCN : Barcelona-El Prat,ZAZ : Zaragoza,10,"3.564,24",7.068.675,"5.522.711.606,21",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,ABC : Albacete,,,1.957.075,"1.666.942.432,32",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,ACE : Lanzarote,62.417,"121.845.859,45",1.957.075,"1.666.942.432,32",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,AEI : Algeciras,,,1.957.075,"1.666.942.432,32",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,AGP : Málaga,176.082,"148.661.292,79",1.957.075,"1.666.942.432,32",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,ALC : Alicante,101.584,"72.345.192,94",1.957.075,"1.666.942.432,32",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,BCN : Barcelona-El Prat,342.116,"192.300.063,31",1.957.075,"1.666.942.432,32",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,BIO : Bilbao,,,1.957.075,"1.666.942.432,32",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,BJZ : Badajoz,2,"1.368,84",1.957.075,"1.666.942.432,32",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,EAS : San Sebastián,1,"185,47",1.957.075,"1.666.942.432,32",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,FUE : Fuerteventura,22.582,"45.352.161,79",1.957.075,"1.666.942.432,32",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,GMZ : Gomera (La),,,1.957.075,"1.666.942.432,32",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,GRO : Girona,44,"25.689,84",1.957.075,"1.666.942.432,32",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,GRX : Granada,15.788,"12.359.954,47",1.957.075,"1.666.942.432,32",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,HSK : Huesca,,,1.957.075,"1.666.942.432,32",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,IBZ : Ibiza,55.561,"39.082.845,25",1.957.075,"1.666.942.432,32",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,JCU : Ceuta,,,1.957.075,"1.666.942.432,32",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,LCG : Coruña (A),384,"206.129,83",1.957.075,"1.666.942.432,32",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,LEI : Almería,9.323,"7.595.812,24",1.957.075,"1.666.942.432,32",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,LEN : León,3,"993,48",1.957.075,"1.666.942.432,32",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,LPA : Gran Canaria,93.543,"199.751.160,83",1.957.075,"1.666.942.432,32",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,MAD : Madrid-Barajas,410.914,"170.272.180,62",1.957.075,"1.666.942.432,32",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,MAH : Menorca,55.945,"44.868.421,34",1.957.075,"1.666.942.432,32",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,MCV : Madrid-Cuatro Vientos,4,"1.713,28",1.957.075,"1.666.942.432,32",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,MJV : Murcia,,,1.957.075,"1.666.942.432,32",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,MLN : Melilla,,,1.957.075,"1.666.942.432,32",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,ODB : Córdoba,,,1.957.075,"1.666.942.432,32",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,OVD : Asturias,1,"331,02",1.957.075,"1.666.942.432,32",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,PMI : Palma de Mallorca,156.110,"112.937.499,74",1.957.075,"1.666.942.432,32",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,PNA : Pamplona,,,1.957.075,"1.666.942.432,32",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,QSA : Sabadell,4,"2.207,55",1.957.075,"1.666.942.432,32",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,REU : Reus,,,1.957.075,"1.666.942.432,32",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,RGS : Burgos,4,"856,33",1.957.075,"1.666.942.432,32",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,RJL : Logroño,2,"400,29",1.957.075,"1.666.942.432,32",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,RMU : Región de Murcia,5.509,"3.992.119,84",1.957.075,"1.666.942.432,32",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,SBO : Son Bonet,,,1.957.075,"1.666.942.432,32",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,SCQ : Santiago,38.164,"21.186.868,77",1.957.075,"1.666.942.432,32",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,SDR : Santander,6,"1.015,16",1.957.075,"1.666.942.432,32",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,SLM : Salamanca,4,"1.727,27",1.957.075,"1.666.942.432,32",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,SPC : Palma (La),634,"1.380.717,49",1.957.075,"1.666.942.432,32",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,SVQ : Sevilla,178.222,"141.517.395,53",1.957.075,"1.666.942.432,32",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,TFN : Tenerife-Norte,108.613,"231.345.202,78",1.957.075,"1.666.942.432,32",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,TFS : Tenerife-Sur,17.894,"39.084.296,71",1.957.075,"1.666.942.432,32",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,TOJ : Madrid-Torrejón,,,1.957.075,"1.666.942.432,32",0,"0,00",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,VDE : Hierro (El),,,1.957.075,"1.666.942.432,32",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,VGO : Vigo,2.127,"1.223.611,30",1.957.075,"1.666.942.432,32",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,VIT : Vitoria,4,"595,87",1.957.075,"1.666.942.432,32",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,VLC : Valencia,99.636,"56.252.827,15",1.957.075,"1.666.942.432,32",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,VLL : Valladolid,9,"2.972,96",1.957.075,"1.666.942.432,32",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,BIO : Bilbao,XRY : Jerez de la Frontera,3.837,"3.340.092,78",1.957.075,"1.666.942.432,32",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
